ID,Weekly_Sales
16_33_2013-01-11,1889.2637999999993
16_34_2013-01-11,3169.0810000000015
16_35_2013-01-11,302.50960000000015
16_36_2013-01-11,2642.8729000000017
16_38_2013-01-11,56748.53210000001
16_40_2013-01-11,34265.176099999975
16_41_2013-01-11,1552.5748999999998
16_42_2013-01-11,3123.6787999999997
16_44_2013-01-11,3771.8758999999964
16_46_2013-01-11,14088.799499999996
16_48_2013-01-11,473.6517999999999
16_52_2013-01-11,1594.1749000000013
16_55_2013-01-11,7411.534500000005
16_56_2013-01-11,86.35820000000001
16_58_2013-01-11,671.8076000000001
16_59_2013-01-11,92.88999999999999
16_60_2013-01-11,121.17199999999985
16_67_2013-01-11,3135.0150999999996
16_71_2013-01-11,2509.915300000003
16_72_2013-01-11,34161.86290000004
16_74_2013-01-11,10108.226000000006
16_79_2013-01-11,5524.430799999998
16_80_2013-01-11,1003.7119999999992
16_81_2013-01-11,4358.200799999994
16_82_2013-01-11,8374.1067
16_83_2013-01-11,391.69010000000014
16_85_2013-01-11,1978.0389000000014
16_87_2013-01-11,11948.295799999998
16_90_2013-01-11,10809.043100000012
16_91_2013-01-11,8780.602999999992
16_92_2013-01-11,28988.223099999996
16_93_2013-01-11,1102.9708999999993
16_95_2013-01-11,29803.887300000013
16_96_2013-01-11,200.3416000000001
16_97_2013-01-11,3290.3172000000013
16_98_2013-01-11,34.3927
16_99_2013-01-11,35.99080000000001
16_1_2013-01-18,10041.459400000007
16_2_2013-01-18,23263.080899999997
16_3_2013-01-18,9104.7166
16_4_2013-01-18,14939.53579999999
16_5_2013-01-18,15346.430100000005
16_6_2013-01-18,5477.749600000002
16_7_2013-01-18,7328.902899999998
16_8_2013-01-18,14719.945299999996
16_9_2013-01-18,10736.325099999998
16_10_2013-01-18,17094.901100000003
16_11_2013-01-18,16353.974799999998
16_12_2013-01-18,2548.6947
16_13_2013-01-18,14792.045700000002
16_14_2013-01-18,8374.037200000006
16_16_2013-01-18,2284.8841
16_17_2013-01-18,7467.532899999998
16_18_2013-01-18,1791.151
16_19_2013-01-18,1688.5511999999999
16_20_2013-01-18,3172.5524000000028
16_21_2013-01-18,3324.349400000004
16_22_2013-01-18,7020.713800000005
16_23_2013-01-18,11031.325199999988
16_24_2013-01-18,2244.8424999999993
16_25_2013-01-18,4301.1583999999975
16_26_2013-01-18,1644.702199999999
16_27_2013-01-18,687.0916000000001
16_28_2013-01-18,377.2654999999998
16_29_2013-01-18,1454.8437999999996
16_30_2013-01-18,1017.7052999999999
16_31_2013-01-18,1515.8275000000003
16_32_2013-01-18,4712.524599999999
16_33_2013-01-18,2423.5649000000003
16_34_2013-01-18,3096.6237
16_35_2013-01-18,282.7729
16_36_2013-01-18,2634.559200000001
16_38_2013-01-18,58143.46149999998
16_40_2013-01-18,33242.915399999976
16_41_2013-01-18,1370.6695000000002
16_42_2013-01-18,3247.5784999999996
16_44_2013-01-18,3788.1846999999975
16_45_2013-01-18,19.882700000000025
16_46_2013-01-18,13267.0774
16_48_2013-01-18,775.602
16_52_2013-01-18,1676.636
16_55_2013-01-18,6992.599900000001
16_56_2013-01-18,130.04620000000006
16_60_2013-01-18,91.70199999999997
16_67_2013-01-18,3092.863800000002
16_71_2013-01-18,2608.719100000002
16_72_2013-01-18,37761.00590000005
16_74_2013-01-18,8889.170099999998
16_79_2013-01-18,5596.776399999998
16_80_2013-01-18,896.5160999999991
16_81_2013-01-18,4075.8955999999976
16_82_2013-01-18,8433.367499999998
16_83_2013-01-18,369.1940000000003
16_85_2013-01-18,1779.015500000001
16_87_2013-01-18,11791.112199999996
16_90_2013-01-18,9802.6744
16_91_2013-01-18,6717.9692
16_92_2013-01-18,27145.855000000014
16_93_2013-01-18,1101.255499999999
16_95_2013-01-18,28823.870100000004
16_96_2013-01-18,161.10840000000002
16_97_2013-01-18,3126.758000000003
16_98_2013-01-18,30.24950000000001
16_1_2013-01-25,9743.260800000011
16_2_2013-01-25,22913.223600000005
16_3_2013-01-25,7741.054199999998
16_4_2013-01-25,14720.845500000001
16_5_2013-01-25,15291.999900000004
16_6_2013-01-25,4535.1217
16_7_2013-01-25,7846.531200000002
16_8_2013-01-25,14843.050099999993
16_9_2013-01-25,9873.721099999997
16_10_2013-01-25,10564.433100000002
16_11_2013-01-25,11213.565100000005
16_12_2013-01-25,2496.485800000001
16_13_2013-01-25,14331.074500000006
16_14_2013-01-25,7807.8694000000005
16_16_2013-01-25,2487.7315
16_17_2013-01-25,7145.999099999997
16_18_2013-01-25,884.3025
16_19_2013-01-25,1138.8770999999997
16_20_2013-01-25,2632.3771000000042
16_21_2013-01-25,3191.3760999999995
16_22_2013-01-25,6251.880200000003
16_23_2013-01-25,9460.267899999984
16_24_2013-01-25,1901.418300000001
16_25_2013-01-25,4134.470199999998
16_26_2013-01-25,1695.2377999999997
16_27_2013-01-25,636.4029000000002
16_28_2013-01-25,505.2320999999997
16_29_2013-01-25,1427.7647
16_30_2013-01-25,1049.9997999999998
16_31_2013-01-25,1130.0074000000016
16_32_2013-01-25,4359.822599999999
16_33_2013-01-25,1986.663099999999
16_34_2013-01-25,3484.058499999999
16_35_2013-01-25,241.28620000000004
16_36_2013-01-25,2346.8098000000014
16_38_2013-01-25,55868.672
16_40_2013-01-25,32533.575299999975
16_41_2013-01-25,1467.077299999999
16_42_2013-01-25,3147.5372999999986
16_44_2013-01-25,3705.0739999999987
16_46_2013-01-25,13517.390699999996
16_48_2013-01-25,1018.43
16_52_2013-01-25,1547.6199
16_54_2013-01-25,55.94700000000003
16_55_2013-01-25,7085.488400000003
16_56_2013-01-25,121.04960000000003
16_60_2013-01-25,87.33999999999996
16_67_2013-01-25,3589.3592000000017
16_71_2013-01-25,2344.4424999999997
16_72_2013-01-25,34320.78150000002
16_74_2013-01-25,7725.913900000006
16_79_2013-01-25,5646.609200000002
16_80_2013-01-25,913.9511999999999
16_81_2013-01-25,3919.9437
16_82_2013-01-25,7960.145399999998
16_83_2013-01-25,340.09520000000026
16_85_2013-01-25,1767.7424000000008
16_87_2013-01-25,11283.275999999998
16_90_2013-01-25,9676.6555
16_91_2013-01-25,5855.137099999997
16_92_2013-01-25,26331.337900000006
16_93_2013-01-25,1068.7485999999992
16_95_2013-01-25,28345.411500000002
16_96_2013-01-25,143.90940000000003
16_97_2013-01-25,2740.9773999999998
16_98_2013-01-25,38.1159
16_1_2013-02-01,10748.649300000001
16_2_2013-02-01,23474.844900000004
16_3_2013-02-01,7725.026499999998
16_4_2013-02-01,14716.6134
16_5_2013-02-01,14585.48530000001
16_6_2013-02-01,4416.8899
16_7_2013-02-01,8531.711799999997
16_8_2013-02-01,14940.594200000001
16_9_2013-02-01,11259.782599999993
16_10_2013-02-01,10400.716500000002
16_11_2013-02-01,11338.417800000007
16_12_2013-02-01,2695.8577
16_13_2013-02-01,14279.366800000002
16_14_2013-02-01,7296.803000000006
16_16_2013-02-01,2150.3142999999995
16_17_2013-02-01,7104.512100000004
16_18_2013-02-01,802.6365000000001
16_19_2013-02-01,1197.1351999999997
16_20_2013-02-01,2697.1650000000022
16_21_2013-02-01,3268.588000000003
16_22_2013-02-01,6146.372300000004
16_23_2013-02-01,10196.130999999994
16_24_2013-02-01,2133.938699999999
16_25_2013-02-01,3979.3459000000003
16_26_2013-02-01,1660.9473
16_27_2013-02-01,590.4487000000004
16_28_2013-02-01,330.80989999999997
16_29_2013-02-01,1348.075999999999
16_30_2013-02-01,1060.9277999999995
16_31_2013-02-01,1204.7322
16_32_2013-02-01,4023.6230000000014
16_33_2013-02-01,2124.6180999999997
16_34_2013-02-01,3443.6698000000006
16_35_2013-02-01,270.02660000000003
16_36_2013-02-01,2175.277400000001
16_38_2013-02-01,57666.03890000001
16_40_2013-02-01,32294.598999999973
16_41_2013-02-01,1454.4720000000013
16_42_2013-02-01,3672.1363
16_44_2013-02-01,4006.9734999999987
16_45_2013-02-01,18.264800000000022
16_46_2013-02-01,13446.564999999995
16_48_2013-02-01,939.1070000000001
16_52_2013-02-01,1657.266
16_54_2013-02-01,38.21080000000003
16_55_2013-02-01,7781.121700000001
16_56_2013-02-01,3994.4850999999976
16_58_2013-02-01,604.74
16_60_2013-02-01,110.15799999999996
16_67_2013-02-01,3602.6319000000017
16_71_2013-02-01,2134.4325999999987
16_72_2013-02-01,34163.776600000005
16_74_2013-02-01,7954.771099999997
16_79_2013-02-01,5696.754100000002
16_80_2013-02-01,832.5774999999999
16_81_2013-02-01,4128.9960999999985
16_82_2013-02-01,8135.874699999999
16_83_2013-02-01,285.7788000000002
16_85_2013-02-01,1736.186600000001
16_87_2013-02-01,11240.455799999996
16_90_2013-02-01,9361.8026
16_91_2013-02-01,7049.651799999993
16_92_2013-02-01,24134.29930000002
16_93_2013-02-01,1101.9011999999993
16_95_2013-02-01,28537.61349999999
16_96_2013-02-01,131.66009999999997
16_97_2013-02-01,2785.950999999999
16_98_2013-02-01,48.6905
16_99_2013-02-01,51.1917
16_1_2013-02-08,11383.023500000001
16_2_2013-02-08,22680.02950000001
16_3_2013-02-08,7311.079600000001
16_4_2013-02-08,13856.467499999997
16_5_2013-02-08,13639.994700000008
16_6_2013-02-08,4699.113900000002
16_7_2013-02-08,8842.018500000007
16_8_2013-02-08,14472.1234
16_9_2013-02-08,11352.477799999986
16_10_2013-02-08,10129.96060000001
16_11_2013-02-08,10176.914300000006
16_12_2013-02-08,2626.8282999999997
16_13_2013-02-08,13868.467199999997
16_14_2013-02-08,7263.726599999997
16_16_2013-02-08,2820.666299999999
16_17_2013-02-08,6864.777800000007
16_18_2013-02-08,1092.9649999999995
16_19_2013-02-08,1211.6536999999987
16_20_2013-02-08,3787.133900000001
16_21_2013-02-08,3750.1721999999995
16_22_2013-02-08,7085.726300000007
16_23_2013-02-08,10433.222099999992
16_24_2013-02-08,2358.4343
16_25_2013-02-08,4605.808100000001
16_26_2013-02-08,1850.0616
16_27_2013-02-08,668.3447000000004
16_28_2013-02-08,295.75590000000017
16_29_2013-02-08,1403.9325000000003
16_30_2013-02-08,941.0502000000001
16_31_2013-02-08,1245.1847999999993
16_32_2013-02-08,4969.813300000002
16_33_2013-02-08,2123.542399999999
16_34_2013-02-08,3808.347699999997
16_35_2013-02-08,299.80299999999994
16_36_2013-02-08,2481.567100000001
16_38_2013-02-08,60978.43460000004
16_40_2013-02-08,32339.893599999963
16_41_2013-02-08,1899.0403999999994
16_42_2013-02-08,4035.938999999999
16_44_2013-02-08,3959.0081000000005
16_45_2013-02-08,15.90820000000002
16_46_2013-02-08,12906.107300000005
16_48_2013-02-08,836.0549000000001
16_52_2013-02-08,1758.8719000000006
16_54_2013-02-08,26.85440000000001
16_55_2013-02-08,6923.013300000003
16_56_2013-02-08,2860.151899999999
16_59_2013-02-08,11.497999999999998
16_60_2013-02-08,101.35269999999997
16_67_2013-02-08,5073.116500000005
16_71_2013-02-08,2367.6457
16_72_2013-02-08,37661.3366
16_74_2013-02-08,8231.619699999994
16_79_2013-02-08,5779.560000000002
16_80_2013-02-08,774.2309
16_81_2013-02-08,4105.279299999998
16_82_2013-02-08,7980.688499999997
16_83_2013-02-08,251.76620000000014
16_85_2013-02-08,1600.6162
16_87_2013-02-08,12382.203099999993
16_90_2013-02-08,9203.848899999997
16_91_2013-02-08,7082.284500000001
16_92_2013-02-08,24121.449100000023
16_93_2013-02-08,1095.8762999999992
16_95_2013-02-08,28172.537600000003
16_96_2013-02-08,131.6968
16_97_2013-02-08,2685.757799999998
16_98_2013-02-08,101.92319999999998
16_1_2013-02-15,11357.126400000008
16_2_2013-02-15,23390.3263
16_3_2013-02-15,7436.981600000003
16_4_2013-02-15,14450.867800000002
16_5_2013-02-15,15005.794400000008
16_6_2013-02-15,4739.923500000001
16_7_2013-02-15,7883.22210000001
16_8_2013-02-15,14327.030400000003
16_9_2013-02-15,10157.304599999998
16_10_2013-02-15,10105.306800000004
16_11_2013-02-15,9790.250100000003
16_12_2013-02-15,2537.9336999999996
16_13_2013-02-15,14306.463000000007
16_14_2013-02-15,7713.1335
16_16_2013-02-15,2694.3933999999995
16_17_2013-02-15,6057.108500000003
16_18_2013-02-15,1349.4198000000001
16_19_2013-02-15,1209.7711999999995
16_20_2013-02-15,2726.1660000000015
16_21_2013-02-15,3319.9669000000013
16_22_2013-02-15,6507.506800000004
16_23_2013-02-15,10484.74319999999
16_24_2013-02-15,2418.097700000001
16_25_2013-02-15,4699.326600000004
16_26_2013-02-15,1909.6075999999991
16_27_2013-02-15,744.0938000000008
16_28_2013-02-15,256.01360000000017
16_29_2013-02-15,1492.8749000000003
16_30_2013-02-15,922.9487999999994
16_31_2013-02-15,1174.1472999999987
16_32_2013-02-15,5050.813500000003
16_33_2013-02-15,2295.336999999998
16_34_2013-02-15,4019.759499999998
16_35_2013-02-15,280.6480000000002
16_36_2013-02-15,2412.5634000000005
16_38_2013-02-15,55542.06479999998
16_40_2013-02-15,32790.214599999985
16_41_2013-02-15,2143.2661999999996
16_42_2013-02-15,3391.940699999996
16_44_2013-02-15,3763.6675
16_45_2013-02-15,17.89590000000002
16_46_2013-02-15,12929.82450000002
16_48_2013-02-15,797.189
16_52_2013-02-15,1682.7059
16_54_2013-02-15,29.416200000000014
16_55_2013-02-15,7201.874699999999
16_56_2013-02-15,614.9122000000002
16_58_2013-02-15,809.7368999999999
16_59_2013-02-15,21.6792
16_60_2013-02-15,106.63799999999996
16_67_2013-02-15,5291.319000000006
16_71_2013-02-15,2351.1843
16_72_2013-02-15,35786.2133
16_74_2013-02-15,7030.932899999998
16_79_2013-02-15,5433.085000000001
16_80_2013-02-15,715.1571000000002
16_81_2013-02-15,4076.938999999999
16_82_2013-02-15,8009.710699999997
16_83_2013-02-15,314.34410000000025
16_85_2013-02-15,1725.130800000001
16_87_2013-02-15,11598.652999999991
16_90_2013-02-15,9318.314700000003
16_91_2013-02-15,6893.7295999999915
16_92_2013-02-15,25950.29870000002
16_93_2013-02-15,986.0007999999997
16_94_2013-02-15,1909.649600000001
16_95_2013-02-15,27895.56149999999
16_96_2013-02-15,177.27239999999995
16_97_2013-02-15,2682.595
16_98_2013-02-15,29.869699999999998
16_99_2013-02-15,34.804100000000005
16_1_2013-02-22,10601.224900000007
16_2_2013-02-22,23352.130599999986
16_3_2013-02-22,6875.924500000001
16_4_2013-02-22,14575.325299999995
16_5_2013-02-22,15026.983800000004
16_6_2013-02-22,5294.019399999999
16_7_2013-02-22,8548.399200000009
16_8_2013-02-22,14387.977699999998
16_9_2013-02-22,11285.705099999996
16_10_2013-02-22,10384.285699999997
16_11_2013-02-22,9173.5235
16_12_2013-02-22,2578.0729999999994
16_13_2013-02-22,14416.443800000003
16_14_2013-02-22,7592.409200000002
16_16_2013-02-22,2747.5735000000004
16_17_2013-02-22,5974.952800000004
16_18_2013-02-22,511.5986000000002
16_19_2013-02-22,1092.8048999999996
16_20_2013-02-22,2707.4209000000033
16_21_2013-02-22,3470.049899999998
16_22_2013-02-22,6397.592500000003
16_23_2013-02-22,10578.810899999991
16_24_2013-02-22,2476.6510000000003
16_25_2013-02-22,4904.133800000001
16_26_2013-02-22,1964.1092999999983
16_27_2013-02-22,730.2202000000003
16_28_2013-02-22,249.7417
16_29_2013-02-22,1427.6185999999996
16_30_2013-02-22,994.334799999999
16_31_2013-02-22,1179.4798999999994
16_32_2013-02-22,4680.491200000005
16_33_2013-02-22,2539.2613999999994
16_34_2013-02-22,4126.864100000001
16_35_2013-02-22,270.95650000000006
16_36_2013-02-22,2511.171300000001
16_38_2013-02-22,54320.913899999985
16_40_2013-02-22,32781.80619999998
16_41_2013-02-22,2142.9845999999993
16_42_2013-02-22,3753.7998999999995
16_44_2013-02-22,3598.0689000000007
16_46_2013-02-22,13395.394600000016
16_48_2013-02-22,940.436
16_52_2013-02-22,1641.8721000000003
16_54_2013-02-22,27.437500000000036
16_55_2013-02-22,6777.862700000001
16_56_2013-02-22,512.4921000000002
16_59_2013-02-22,17.008699999999997
16_60_2013-02-22,96.77160000000002
16_67_2013-02-22,3650.823299999999
16_71_2013-02-22,2391.1190999999994
16_72_2013-02-22,36578.07529999998
16_74_2013-02-22,7279.300399999998
16_79_2013-02-22,5641.889400000003
16_80_2013-02-22,697.255
16_81_2013-02-22,3891.6531
16_82_2013-02-22,8227.872100000004
16_83_2013-02-22,281.3083000000002
16_85_2013-02-22,1696.8666000000019
16_87_2013-02-22,11757.452599999995
16_90_2013-02-22,9292.135499999999
16_91_2013-02-22,6648.282699999997
16_92_2013-02-22,23762.259500000022
16_93_2013-02-22,957.3362999999995
16_95_2013-02-22,27714.494300000002
16_96_2013-02-22,193.2807999999999
16_97_2013-02-22,2506.6299999999987
16_98_2013-02-22,33.977599999999995
16_1_2013-03-01,10610.4842
16_2_2013-03-01,23745.653000000013
16_3_2013-03-01,7306.693799999997
16_4_2013-03-01,14606.130400000002
16_5_2013-03-01,14550.765700000016
16_6_2013-03-01,4633.634100000002
16_7_2013-03-01,8769.544600000001
16_8_2013-03-01,14110.0928
16_9_2013-03-01,11107.384699999997
16_10_2013-03-01,10340.351900000001
16_11_2013-03-01,9106.0406
16_12_2013-03-01,2675.9415999999997
16_13_2013-03-01,14791.727899999996
16_14_2013-03-01,7735.304800000002
16_16_2013-03-01,2483.110799999999
16_17_2013-03-01,6034.049200000005
16_18_2013-03-01,473.89369999999985
16_19_2013-03-01,818.6416
16_20_2013-03-01,2652.501900000003
16_21_2013-03-01,3457.2441000000003
16_22_2013-03-01,6269.573399999999
16_23_2013-03-01,10149.498199999998
16_24_2013-03-01,2335.3042000000005
16_25_2013-03-01,4729.4067000000005
16_26_2013-03-01,1886.6547999999989
16_27_2013-03-01,706.1973000000003
16_28_2013-03-01,248.6576000000001
16_29_2013-03-01,1371.2807999999998
16_30_2013-03-01,1137.851799999999
16_31_2013-03-01,1167.0658999999994
16_32_2013-03-01,4535.164400000005
16_33_2013-03-01,2295.2257999999997
16_34_2013-03-01,3791.906100000002
16_35_2013-03-01,252.8455000000001
16_36_2013-03-01,1804.178
16_38_2013-03-01,57961.16789999996
16_40_2013-03-01,33541.95249999997
16_41_2013-03-01,2167.0004
16_42_2013-03-01,3654.5603999999994
16_44_2013-03-01,3730.3519000000006
16_45_2013-03-01,23.13020000000001
16_46_2013-03-01,14086.508900000013
16_48_2013-03-01,806.8
16_52_2013-03-01,1430.4153
16_55_2013-03-01,6305.555300000002
16_56_2013-03-01,654.5199000000002
16_58_2013-03-01,764.6134
16_60_2013-03-01,107.52
16_67_2013-03-01,3715.1662000000015
16_71_2013-03-01,2303.111199999999
16_72_2013-03-01,35754.56430000001
16_74_2013-03-01,8167.087600000002
16_79_2013-03-01,5591.875000000001
16_80_2013-03-01,797.5948999999997
16_81_2013-03-01,3972.564299999998
16_82_2013-03-01,8021.455299999996
16_83_2013-03-01,324.34730000000013
16_85_2013-03-01,2060.051200000001
16_87_2013-03-01,12508.936999999993
16_90_2013-03-01,9633.319500000001
16_91_2013-03-01,6887.307999999997
16_92_2013-03-01,28443.541
16_93_2013-03-01,1057.5351999999996
16_95_2013-03-01,27815.15739999999
16_96_2013-03-01,131.87380000000007
16_97_2013-03-01,2715.7794
16_98_2013-03-01,30.073599999999995
16_1_2013-03-08,11870.479699999993
16_2_2013-03-08,23802.158599999995
16_3_2013-03-08,7269.165499999998
16_4_2013-03-08,14568.067000000005
16_5_2013-03-08,14234.096000000003
16_6_2013-03-08,4691.349600000002
16_7_2013-03-08,9190.558500000008
16_8_2013-03-08,14083.260500000015
16_9_2013-03-08,13635.7127
16_10_2013-03-08,9878.864700000004
16_11_2013-03-08,8820.399599999999
16_12_2013-03-08,2780.8468000000007
16_13_2013-03-08,14721.399799999996
16_14_2013-03-08,7114.8682
16_16_2013-03-08,2764.9938
16_17_2013-03-08,6190.472000000003
16_18_2013-03-08,586.7161000000001
16_19_2013-03-08,1174.765999999999
16_20_2013-03-08,2813.529300000001
16_21_2013-03-08,3608.5197
16_22_2013-03-08,6235.789400000001
16_23_2013-03-08,11257.066399999996
16_24_2013-03-08,2885.2974000000013
16_25_2013-03-08,5428.9877000000015
16_26_2013-03-08,2003.8379999999988
16_27_2013-03-08,751.6715
16_28_2013-03-08,274.2641
16_29_2013-03-08,1423.8831
16_30_2013-03-08,1250.6015999999995
16_31_2013-03-08,1404.4101
16_32_2013-03-08,5339.541100000005
16_33_2013-03-08,2546.9638000000004
16_34_2013-03-08,4932.304400000002
16_35_2013-03-08,335.0901000000001
16_36_2013-03-08,2238.039100000001
16_38_2013-03-08,54877.45760000001
16_40_2013-03-08,32963.10749999998
16_41_2013-03-08,2162.3019999999997
16_42_2013-03-08,4098.985200000001
16_44_2013-03-08,3849.7999
16_46_2013-03-08,14411.96590000001
16_48_2013-03-08,920.686
16_52_2013-03-08,1511.3787
16_55_2013-03-08,6668.229299999999
16_56_2013-03-08,1895.3367000000012
16_58_2013-03-08,950.9036000000001
16_60_2013-03-08,89.21600000000001
16_67_2013-03-08,3442.124400000001
16_71_2013-03-08,2221.9485999999993
16_72_2013-03-08,34634.293499999985
16_74_2013-03-08,8205.088800000005
16_79_2013-03-08,5641.171000000006
16_80_2013-03-08,714.8128000000002
16_81_2013-03-08,3992.4636000000005
16_82_2013-03-08,8217.704100000008
16_83_2013-03-08,293.3922000000003
16_85_2013-03-08,1549.532500000001
16_87_2013-03-08,11910.1803
16_90_2013-03-08,8986.2941
16_91_2013-03-08,6662.898799999996
16_92_2013-03-08,23681.44360000002
16_93_2013-03-08,1054.3348999999994
16_95_2013-03-08,28622.057600000004
16_96_2013-03-08,156.9823
16_97_2013-03-08,2604.4441999999976
16_98_2013-03-08,43.0667
16_1_2013-03-15,11822.78119999999
16_2_2013-03-15,24150.852
16_3_2013-03-15,7460.8671
16_4_2013-03-15,14566.274700000004
16_5_2013-03-15,14097.453200000004
16_6_2013-03-15,5244.880500000002
16_7_2013-03-15,9752.4911
16_8_2013-03-15,14199.820300000007
16_9_2013-03-15,15879.047299999995
16_10_2013-03-15,10145.185800000008
16_11_2013-03-15,8909.4547
16_12_2013-03-15,2962.9283000000014
16_13_2013-03-15,14626.9912
16_14_2013-03-15,7095.594199999998
16_16_2013-03-15,3549.894199999999
16_17_2013-03-15,6086.766400000001
16_18_2013-03-15,618.5919000000004
16_19_2013-03-15,1121.1367999999993
16_20_2013-03-15,2964.0556999999994
16_21_2013-03-15,3708.4510000000028
16_22_2013-03-15,6575.1712
16_23_2013-03-15,11372.918799999996
16_24_2013-03-15,3094.5333
16_25_2013-03-15,5049.4551
16_26_2013-03-15,2086.8212999999982
16_27_2013-03-15,791.7332000000001
16_28_2013-03-15,253.15130000000002
16_29_2013-03-15,1482.7618000000002
16_30_2013-03-15,1320.3017999999984
16_31_2013-03-15,1308.2021
16_32_2013-03-15,5182.291600000003
16_33_2013-03-15,2730.0859999999984
16_34_2013-03-15,5164.040300000002
16_35_2013-03-15,345.5800999999998
16_36_2013-03-15,2372.737200000001
16_38_2013-03-15,53673.85040000002
16_40_2013-03-15,32877.801399999975
16_41_2013-03-15,2270.110499999999
16_42_2013-03-15,4026.0634999999975
16_44_2013-03-15,3584.288099999999
16_45_2013-03-15,31.037099999999977
16_46_2013-03-15,14389.547500000017
16_48_2013-03-15,995.51
16_52_2013-03-15,1460.0151
16_54_2013-03-15,27.860000000000024
16_55_2013-03-15,6407.072400000001
16_56_2013-03-15,1687.1570000000002
16_58_2013-03-15,1256.5397
16_60_2013-03-15,86.23800000000003
16_67_2013-03-15,3752.5706
16_71_2013-03-15,2190.5452
16_72_2013-03-15,31635.4602
16_74_2013-03-15,8071.829700000005
16_79_2013-03-15,5955.392200000002
16_80_2013-03-15,690.2171000000006
16_81_2013-03-15,4018.443900000001
16_82_2013-03-15,8327.500300000007
16_83_2013-03-15,289.6391000000001
16_85_2013-03-15,1494.0851000000005
16_87_2013-03-15,11265.712799999998
16_90_2013-03-15,9281.312199999998
16_91_2013-03-15,6786.458999999997
16_92_2013-03-15,23522.86200000002
16_93_2013-03-15,943.5803
16_95_2013-03-15,30117.629799999984
16_96_2013-03-15,134.81220000000013
16_97_2013-03-15,2692.8412999999987
16_98_2013-03-15,32.898699999999984
16_1_2013-03-22,12089.532100000004
16_2_2013-03-22,24005.30559999998
16_3_2013-03-22,7085.613799999999
16_4_2013-03-22,14448.521499999995
16_5_2013-03-22,14114.4092
16_6_2013-03-22,4713.086300000001
16_7_2013-03-22,10422.79140000001
16_8_2013-03-22,14312.061100000008
16_9_2013-03-22,15435.383699999998
16_10_2013-03-22,10030.365899999999
16_11_2013-03-22,8476.873000000003
16_12_2013-03-22,3397.3530999999994
16_13_2013-03-22,14730.755199999996
16_14_2013-03-22,7283.580399999998
16_16_2013-03-22,6356.6169999999975
16_17_2013-03-22,6301.8727000000035
16_18_2013-03-22,1027.5886000000005
16_19_2013-03-22,1089.2300000000002
16_20_2013-03-22,2877.3392000000003
16_21_2013-03-22,3683.2245000000007
16_22_2013-03-22,5260.314699999997
16_23_2013-03-22,11192.414999999997
16_24_2013-03-22,2912.4070999999985
16_25_2013-03-22,5006.4097
16_26_2013-03-22,2147.2118999999975
16_27_2013-03-22,752.6422000000005
16_28_2013-03-22,268.5694
16_29_2013-03-22,1447.3109
16_30_2013-03-22,1302.8606999999993
16_31_2013-03-22,1270.6649000000011
16_32_2013-03-22,4761.429900000001
16_33_2013-03-22,2405.097599999998
16_34_2013-03-22,4308.008
16_35_2013-03-22,358.76819999999987
16_36_2013-03-22,2311.3690000000006
16_38_2013-03-22,54093.69500000001
16_40_2013-03-22,32843.53219999997
16_41_2013-03-22,1996.5284999999992
16_42_2013-03-22,4099.767
16_44_2013-03-22,3836.662499999998
16_45_2013-03-22,27.749999999999986
16_46_2013-03-22,14120.483800000009
16_48_2013-03-22,1040.7
16_52_2013-03-22,1579.4721
16_54_2013-03-22,25.86470000000002
16_55_2013-03-22,10813.909700000002
16_56_2013-03-22,6303.413299999997
16_58_2013-03-22,880.3052
16_60_2013-03-22,73.90800000000003
16_67_2013-03-22,3536.101400000001
16_71_2013-03-22,2294.5744999999993
16_72_2013-03-22,35004.924199999965
16_74_2013-03-22,8086.301799999999
16_79_2013-03-22,5952.464500000003
16_80_2013-03-22,716.6788000000004
16_81_2013-03-22,3871.4374
16_82_2013-03-22,8540.6422
16_83_2013-03-22,309.62489999999985
16_85_2013-03-22,1639.0597000000002
16_87_2013-03-22,10825.346500000001
16_90_2013-03-22,9335.4798
16_91_2013-03-22,6657.388699999997
16_92_2013-03-22,23999.158800000027
16_93_2013-03-22,1070.5960999999993
16_95_2013-03-22,30839.068199999994
16_96_2013-03-22,137.4308000000001
16_97_2013-03-22,2766.6868999999983
16_98_2013-03-22,37.0472
16_1_2013-03-29,12426.496000000006
16_2_2013-03-29,23624.54619999998
16_3_2013-03-29,6842.392299999999
16_4_2013-03-29,13937.652200000006
16_5_2013-03-29,13016.62680000001
16_6_2013-03-29,4660.0201
16_7_2013-03-29,10789.041100000008
16_8_2013-03-29,14255.773600000006
16_9_2013-03-29,14972.224600000001
16_10_2013-03-29,10631.056800000006
16_11_2013-03-29,8184.631100000004
16_12_2013-03-29,3397.4560999999985
16_13_2013-03-29,14479.762099999987
16_14_2013-03-29,7021.028399999999
16_16_2013-03-29,8399.603299999995
16_17_2013-03-29,6142.691700000003
16_18_2013-03-29,795.4173000000003
16_19_2013-03-29,1034.9779999999998
16_20_2013-03-29,2906.0642000000003
16_21_2013-03-29,3708.7557000000006
16_22_2013-03-29,4988.496899999998
16_23_2013-03-29,10694.875000000007
16_24_2013-03-29,2776.028699999998
16_25_2013-03-29,4789.299899999998
16_26_2013-03-29,2280.403099999999
16_27_2013-03-29,736.2984000000002
16_28_2013-03-29,279.62050000000005
16_29_2013-03-29,1452.6399000000006
16_30_2013-03-29,1295.807199999999
